time_sec,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16
0.22,195.90819860483302,174.2871118437526,95.624997965253,85.95193848020406,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.5871270589963,188.0808474788183,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.23,195.90819860483302,174.2871118437526,95.624997965253,85.942695875869,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.5963696633314,188.07160487448326,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.24,195.90819860483302,174.2871118437526,95.624997965253,85.92912904052137,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.609936498679,188.0580380391356,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.25,195.90819860483302,174.2871118437526,95.624997965253,85.91308368252017,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.62598185668026,188.0419926811344,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.26,195.90819860483302,174.2871118437526,95.624997965253,85.89703832451896,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.64202721468143,188.0259473231332,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.27,195.90819860483302,174.2871118437526,95.624997965253,85.88347148917133,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.65559405002904,188.01238048778555,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.28,195.90819860483302,174.2871118437526,95.624997965253,85.87422888483627,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.66483665436414,188.0031378834505,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.29,195.90819860483302,174.2871118437526,95.624997965253,85.8698905912838,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6691749479166,187.99879958989803,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.3,195.90819860483302,174.2871118437526,95.624997965253,85.86913824540031,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,187.99804724401454,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.31,195.90819860483302,174.2871118437526,95.624997965253,85.8698905912838,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,187.99879958989803,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.32,195.90819860483302,174.2871118437526,95.624997965253,85.87422888483627,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.0031378834505,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.33,195.90819860483302,174.2871118437526,95.624997965253,85.88347148917133,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.01238048778555,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.34,195.90819860483302,174.2871118437526,95.624997965253,85.89703832451896,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.0259473231332,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.35000000000000003,195.90819860483302,174.2871118437526,95.624997965253,85.91308368252017,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.0419926811344,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.36,195.90819860483302,174.2871118437526,95.624997965253,85.92912904052137,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.0580380391356,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.37,195.90819860483302,174.2871118437526,95.624997965253,85.942695875869,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.07160487448326,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.38,195.90819860483302,174.2871118437526,95.624997965253,85.95193848020406,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.0808474788183,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.39,195.90819860483302,174.2871118437526,95.624997965253,85.95627677375653,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.08518577237078,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.4,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.41000000000000003,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.08518577237078,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.42,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.0808474788183,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.43,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.07160487448326,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.44,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.0580380391356,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.45,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.0419926811344,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.46,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.0259473231332,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.47000000000000003,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.01238048778555,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.48,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.0031378834505,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.49,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,187.99879958989803,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.5,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,187.99804724401454,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.51,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,187.99879958989803,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.52,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.0031378834505,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.53,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.01238048778555,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.54,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.0259473231332,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.55,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.0419926811344,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.56,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.0580380391356,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.5700000000000001,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.07160487448326,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.58,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.0808474788183,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.59,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.08518577237078,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.6,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.61,195.90819860483302,174.2871118437526,95.624997965253,85.95627677375653,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6691749479166,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.62,195.90819860483302,174.2871118437526,95.624997965253,85.95193848020406,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.66483665436414,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.63,195.90819860483302,174.2871118437526,95.624997965253,85.942695875869,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.65559405002904,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.64,195.90819860483302,174.2871118437526,95.624997965253,85.92912904052137,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.64202721468143,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.65,195.90819860483302,174.2871118437526,95.624997965253,85.91308368252017,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.62598185668026,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.66,195.90819860483302,174.2871118437526,95.624997965253,85.89703832451896,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.609936498679,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.67,195.90819860483302,174.2871118437526,95.624997965253,85.88347148917133,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.5963696633314,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.68,195.90819860483302,174.2871118437526,95.624997965253,85.87422888483627,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.5871270589963,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.6900000000000001,195.90819860483302,174.2871118437526,95.624997965253,85.8698905912838,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.58278876544387,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.7000000000000001,195.90819860483302,174.2871118437526,95.624997965253,85.86913824540031,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.5820364195604,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.71,195.90819860483302,174.2871118437526,95.624997965253,85.8698905912838,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.5820364195604,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.72,195.90819860483302,174.2871118437526,95.624997965253,85.87422888483627,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.5820364195604,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.73,195.90819860483302,174.2871118437526,95.624997965253,85.88347148917133,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.5820364195604,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.74,195.90819860483302,174.2871118437526,95.624997965253,85.89703832451896,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.5820364195604,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.75,195.90819860483302,174.2871118437526,95.624997965253,85.91308368252017,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.5820364195604,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.76,195.90819860483302,174.2871118437526,95.624997965253,85.92912904052137,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.5820364195604,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.77,195.90819860483302,174.2871118437526,95.624997965253,85.942695875869,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.5820364195604,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.78,195.90819860483302,174.2871118437526,95.624997965253,85.95193848020406,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.5820364195604,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.79,195.90819860483302,174.2871118437526,95.624997965253,85.95627677375653,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.5820364195604,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.8,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.5820364195604,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.81,195.90819860483302,174.2871118437526,95.624997965253,85.95627677375653,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.58278876544387,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.8200000000000001,195.90819860483302,174.2871118437526,95.624997965253,85.95193848020406,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.5871270589963,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.8300000000000001,195.90819860483302,174.2871118437526,95.624997965253,85.942695875869,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.5963696633314,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.84,195.90819860483302,174.2871118437526,95.624997965253,85.92912904052137,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.609936498679,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.85,195.90819860483302,174.2871118437526,95.624997965253,85.91308368252017,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.62598185668026,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.86,195.90819860483302,174.2871118437526,95.624997965253,85.89703832451896,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.64202721468143,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.87,195.90819860483302,174.2871118437526,95.624997965253,85.88347148917133,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.65559405002904,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.88,195.90819860483302,174.2871118437526,95.624997965253,85.87422888483627,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.66483665436414,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.89,195.90819860483302,174.2871118437526,95.624997965253,85.8698905912838,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6691749479166,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.9,195.90819860483302,174.2871118437526,95.624997965253,85.86913824540031,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6699272938001,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.91,195.90819860483302,174.2871118437526,95.624997965253,85.8698905912838,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.6691749479166,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.92,195.90819860483302,174.2871118437526,95.624997965253,85.87422888483627,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.66483665436414,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.93,195.90819860483302,174.2871118437526,95.624997965253,85.88347148917133,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.65559405002904,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.9400000000000001,195.90819860483302,174.2871118437526,95.624997965253,85.89703832451896,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.64202721468143,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.9500000000000001,195.90819860483302,174.2871118437526,95.624997965253,85.91308368252017,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.62598185668026,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.96,195.90819860483302,174.2871118437526,95.624997965253,85.92912904052137,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.609936498679,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.97,195.90819860483302,174.2871118437526,95.624997965253,85.942695875869,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.5963696633314,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.98,195.90819860483302,174.2871118437526,95.624997965253,85.95193848020406,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.5871270589963,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
0.99,195.90819860483302,174.2871118437526,95.624997965253,85.95627677375653,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.58278876544387,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
1.0,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.5820364195604,188.08593811825426,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
1.01,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.58278876544387,188.08518577237078,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
1.02,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.5871270589963,188.0808474788183,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
1.03,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.5963696633314,188.07160487448326,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
1.04,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.609936498679,188.0580380391356,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
1.05,195.90819860483302,174.2871118437526,95.624997965253,85.95702911964003,274.48243526947124,186.24022975922006,176.923824410566,171.21093124536227,271.62598185668026,188.0419926811344,176.83593353632628,174.55078446647178,273.7793082755535,186.67968413041868,178.94531451807964,171.91405823928005
