time_sec,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16
12.89,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.73026861904162,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.33705724458827,178.73822393081505,180.2636776316755
12.9,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.73000424329192,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.3321859807744,178.74281394383132,180.2636776316755
12.91,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.72985236786124,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.32737096712006,178.74720708128933,180.2636776316755
12.92,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.72982986779743,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.32266282876878,178.75135271804547,180.2636776316755
12.93,140.7128935068264,180.43945938015494,50.80078187658794,88.50585764240286,269.1210919408481,191.1621050562663,179.7363323862372,179.72995361814836,267.62694707877273,190.98632330778682,178.7695327696002,180.7910092167355,267.2753835818139,187.31811219086416,178.7552002289562,180.2636776316755
12.94,140.7128935068264,180.43945938015494,50.80078187658794,88.50585764240286,269.1210919408481,191.1621050562663,179.7363323862372,179.73024049396187,267.62694707877273,190.98632330778682,178.7695327696002,180.7910092167355,267.2753835818139,187.3137696785497,178.7586989888779,180.2636776316755
12.950000000000001,140.7128935068264,180.43945938015494,50.80078187658794,88.50585764240286,269.1210919408481,191.1621050562663,179.7363323862372,179.73070737028584,267.62694707877273,190.98632330778682,178.7695327696002,180.7910092167355,267.2753835818139,187.30968591696902,178.76179837266713,180.2636776316755
12.96,140.7128935068264,180.43945938015494,50.80078187658794,88.50585764240286,269.1210919408481,191.1621050562663,179.7363323862372,179.7313711221681,267.62694707877273,190.98632330778682,178.7695327696002,180.7910092167355,267.2753835818139,187.30591153126568,178.76444775518019,180.2636776316755
12.97,140.7128935068264,180.43945938015494,50.80078187658794,88.50585764240286,269.1210919408481,191.1621050562663,179.7363323862372,179.7322486246565,267.62694707877273,190.98632330778682,178.7695327696002,180.7910092167355,267.2753835818139,187.3024971465832,178.76659651127363,180.2636776316755
12.98,140.7128935068264,180.43945938015494,50.80078187658794,88.50585764240286,269.1210919408481,191.1621050562663,179.7363323862372,179.73335675279895,267.62694707877273,190.98632330778682,178.7695327696002,180.7910092167355,267.2753835818139,187.2994933880652,178.76819401580377,180.2636776316755
12.99,140.7128935068264,180.43945938015494,50.80078187658794,88.50585764240286,269.1210919408481,191.1621050562663,179.7363323862372,179.73471238164322,267.62694707877273,190.98632330778682,178.7695327696002,180.7910092167355,267.2753835818139,187.29695088085518,178.7691896436272,180.2636776316755
13.0,140.7128935068264,180.43945938015497,50.80078187658794,88.50585764240287,269.12109194084803,191.1621050562663,179.7363323862372,179.73633238623722,267.62694707877273,190.98632330778685,178.76953276960023,180.7910092167355,267.2753835818139,187.29492025009674,178.76953276960023,180.26367763167548
13.01,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.7383630169956,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.29323274531137,178.76918964362716,180.2636776316755
13.02,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.74090552420563,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.29168586592473,178.7681940158038,180.2636776316755
13.030000000000001,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.74390928272362,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.2902796119369,178.7665965112736,180.2636776316755
13.040000000000001,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.74732366740608,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.28901398334787,178.76444775518019,180.2636776316755
13.05,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.75109805310942,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.2878889801576,178.76179837266713,180.2636776316755
13.06,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.75518181469013,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.2869046023661,178.7586989888779,180.2636776316755
13.07,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.75952432700456,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.2860608499734,178.75520022895617,180.2636776316755
13.08,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.7640749649092,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.28535772297948,178.75135271804544,180.2636776316755
13.09,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.76878310326046,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.28479522138437,178.74720708128933,180.2636776316755
13.1,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.77359811691483,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.284373345188,178.74281394383132,180.2636776316755
13.11,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.7784693807287,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.28409209439045,178.73822393081502,180.2636776316755
13.120000000000001,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.78334626955848,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.28395146899166,178.733487667384,180.2636776316755
13.13,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.78817815826068,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.28395146899166,178.7286557786818,180.2636776316755
13.14,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.79291442169173,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.28409209439045,178.72377888985199,180.2636776316755
13.15,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.79750443470803,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.28437334518802,178.71890762603812,180.2636776316755
13.16,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.801897572166,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.28479522138437,178.71409261238378,180.2636776316755
13.17,140.7128935068264,180.43945938015494,50.80078187658795,88.50585764240286,269.1210919408481,191.16210505626628,179.73633238623717,179.80604320892215,267.6269470787728,190.98632330778682,178.7695327696002,180.79100921673552,267.2753835818139,187.2853577229795,178.7093844740325,180.2636776316755
13.18,140.7128935068264,180.43945938015494,50.80078187658794,88.50585764240286,269.1210919408481,191.1621050562663,179.7363323862372,179.80989071983288,267.62694707877273,190.98632330778682,178.7695327696002,180.7910092167355,267.2753835818139,187.2860608499734,178.70483383612788,180.2636776316755
13.19,140.7128935068264,180.43945938015494,50.80078187658794,88.50585764240286,269.1210919408481,191.1621050562663,179.7363323862372,179.81338947975462,267.62694707877273,190.98632330778682,178.7695327696002,180.7910092167355,267.2753835818139,187.28690460236612,178.70049132381342,180.2636776316755
13.200000000000001,140.7128935068264,180.43945938015494,50.80078187658794,88.50585764240286,269.1210919408481,191.1621050562663,179.7363323862372,179.8164888635438,267.62694707877273,190.98632330778682,178.7695327696002,180.7910092167355,267.2753835818139,187.28788898015762,178.69640756223274,180.2636776316755
13.21,140.7128935068264,180.43945938015494,50.80078187658794,88.50585764240286,269.1210919408481,191.1621050562663,179.7363323862372,179.81913824605687,267.62694707877273,190.98632330778682,178.7695327696002,180.7910092167355,267.2753835818139,187.2890139833479,178.6926331765294,180.2636776316755
13.22,140.7128935068264,180.43945938015494,50.80078187658794,88.50585764240286,269.1210919408481,191.1621050562663,179.7363323862372,179.8212870021503,267.62694707877273,190.98632330778682,178.7695327696002,180.7910092167355,267.2753835818139,187.2902796119369,178.6892187918469,180.2636776316755
13.23,140.7128935068264,180.43945938015494,50.80078187658794,88.50585764240286,269.1210919408481,191.1621050562663,179.7363323862372,179.82288450668048,267.62694707877273,190.98632330778682,178.7695327696002,180.7910092167355,267.2753835818139,187.29168586592476,178.68621503332892,180.2636776316755
13.24,140.7128935068264,180.43945938015494,50.80078187658794,88.50585764240286,269.1210919408481,191.1621050562663,179.7363323862372,179.8238801345039,267.62694707877273,190.98632330778682,178.7695327696002,180.7910092167355,267.2753835818139,187.2932327453114,178.6836725261189,180.2636776316755
